kode_kab	Kabupaten	Kode_Provi	Provinsi	WKT
1174	Kota Lhokseumawe	11	Aceh	POLYGON ((97.1772720689508560 5.1421181650213725, 97.1563359803212734 5.0837042258693828, 97.0368227596626980 5.2133092563171886, 97.0465035495992083 5.2413480043069853, 97.1411234586807382 5.2003034614356238, 97.1772720689508560 5.1421181650213725))
1175	Kota Subulussalam	11	Aceh	POLYGON ((97.9351388285941198 2.9895190071964635, 97.9486929176441095 2.8953305127929525, 97.9924017380498071 2.8822030171555753, 98.1168816481695671 2.7850071169849002, 98.0695584848362500 2.7639733988532953, 98.1038868277149732 2.6816029925840894, 98.0792298237973910 2.5830981237794504, 98.0347797210073963 2.5597547892521675, 97.9540123391981297 2.5768816734505435, 97.8428780058153507 2.5569707022361854, 97.7917409345965325 2.5073463527520516, 97.8251061278455722 2.6358029885171277, 97.7664203775984220 2.7871643702395659, 97.8492298472796733 2.8343240080465648, 97.9074577149016818 2.9207300410586186, 97.8996299807390642 2.9657669946511191, 97.8150009118626258 2.9822118851703863, 97.9015974851358806 3.0078458873778686, 97.9351388285941198 2.9895190071964635))
1201	Nias	12	Sumatera Utara	POLYGON ((97.6901905557496093 1.1784961113065151, 97.8117066673289060 1.1391872222125698, 97.8726806642812903 1.0523071295704085, 97.9192000000800249 1.0256900001933786, 97.9463172217624560 0.9536227785684446, 97.9016726342846937 0.8847068281576185, 97.8571887853342446 0.8846026947585983, 97.6127922222833035 1.0302172224468791, 97.5744023189119503 1.1239188913438056, 97.4890072938516141 1.1533224360816234, 97.5102249359321149 1.2744840681852452, 97.5553096309348007 1.2825451827140455, 97.5761482015782917 1.2009403450209675, 97.6901905557496093 1.1784961113065151))
1202	Mandailing Natal	12	Sumatera Utara	POLYGON ((99.5101924646106113 1.1308907092388836, 99.5683977268736840 1.0650849130383335, 99.6404496096618004 0.9199659333811496, 99.6887436927672752 0.9332579033296042, 99.7594071176444004 0.8615129915313560, 99.8409350129405766 0.8176774674412286, 99.8308708177341373 0.6962171551975871, 99.9121418657545632 0.6782337890581402, 99.9203822088718994 0.6054446177749355, 99.9646837499551566 0.5458372845631061, 99.9079459825211416 0.4724795223121419, 99.8203312184110700 0.4605208548535984, 99.6828077922458533 0.4691921072300147, 99.6383022309632338 0.5469647088542615, 99.5747697275409678 0.5094964091319980, 99.4687330995529351 0.5236151510184754, 99.3661188092357293 0.4314035238535894, 99.3173785958455824 0.3346462680108857, 99.2486881666256409 0.3325100750799379, 99.1925864267223005 0.2697655036751030, 99.1088867190468932 0.3458862305651564, 99.1396424295545557 0.4172012376470207, 99.0871744867132520 0.6179339580857572, 99.0498740310617336 0.6225516755194462, 99.0579223626269822 0.7393188486859685, 99.0128784177048828 0.8237304695855414, 98.9279000881186334 1.0442018466379750, 98.9129079219630967 1.1165283167284770, 98.8439994458178148 1.2973084327380207, 98.9525717446903172 1.3280449903840577, 99.0294079425225959 1.2721630492853251, 99.0706007862972911 1.1901984000361949, 99.1386253511790869 1.1592007152408428, 99.2159342785441822 1.0545320855873115, 99.3768998288640546 1.0223266994177038, 99.4394148779942952 0.9758281946155307, 99.4435042761015211 1.1118814801462236, 99.5101924646106113 1.1308907092388836))
1203	Tapanuli Selatan	12	Sumatera Utara	POLYGON ((99.5658338631423021 2.0295204751898268, 99.5449370506044602 1.9538395374647166, 99.5707933013698039 1.8105185570857998, 99.5195695705792787 1.7284874335482527, 99.4353867255170485 1.6538926951917574, 99.4541625850353057 1.5927224221021561, 99.4028531848266539 1.4816546358528058, 99.3997949421828935 1.4136194940444398, 99.3466032888107975 1.4080025380866914, 99.4190064629779613 1.2787534647006851, 99.4211656057082109 1.2305874585444485, 99.4349973991107277 1.1816395512243503, 99.5101924646106113 1.1308907092388836, 99.4435042761015211 1.1118814801462236, 99.4394148779942952 0.9758281946155307, 99.3768998288640546 1.0223266994177038, 99.2159342785441822 1.0545320855873115, 99.1386253511790869 1.1592007152408428, 99.0706007862972911 1.1901984000361949, 99.0294079425225959 1.2721630492853251, 98.9525717446903172 1.3280449903840577, 98.8439994458178148 1.2973084327380207, 98.8352586218879310 1.3582348906277275, 98.7796782891218186 1.4315729154577070, 98.8546295870858103 1.4662405491620802, 98.9279175646439626 1.4364345793923690, 99.0081634898532457 1.4733133096615347, 98.9883957707482978 1.5138004527287308, 99.0574187395832269 1.6442105967416865, 99.0604170469092651 1.6994018693008570, 99.0607224485821689 1.6994029916547788, 99.0618209893472681 1.6991654654139552, 99.1427688902721229 1.6399050492786387, 99.2579931442682550 1.7443184630266728, 99.2821641851290906 1.8041111033447805, 99.3465812446287941 1.8535324731451510, 99.3644411176634890 1.9366497097163915, 99.4578095427762605 1.9555837581839342, 99.4453809669581119 2.0273425591118439, 99.4594899296166091 2.1262613723644677, 99.5133209577959974 2.1187054924645281, 99.5658338631423021 2.0295204751898268), (99.2399121333383505 1.4691469988349581, 99.2288516107133205 1.3953707694454920, 99.3104738466907406 1.3038978220268973, 99.2986923942386852 1.4666796575402259, 99.2399121333383505 1.4691469988349581))
1204	Tapanuli Tengah	12	Sumatera Utara	POLYGON ((98.6791905806808245 1.9896294792171147, 98.7736325561975832 1.9575890233148243, 98.8035914781642646 1.8724321666112473, 98.8917767712810019 1.7544094598287643, 98.9886886718447840 1.7608779847312803, 98.9695543443575616 1.6783601840753022, 99.0618209893472681 1.6991654654139552, 99.0607224485821689 1.6994029916547788, 99.0604170469092651 1.6994018693008570, 99.0574187395832269 1.6442105967416865, 98.9883957707482978 1.5138004527287308, 99.0081634898532457 1.4733133096615347, 98.9279175646439626 1.4364345793923690, 98.8546295870858103 1.4662405491620802, 98.7796782891218186 1.4315729154577070, 98.7750854487345578 1.5576890709938880, 98.8380584722207800 1.6477323778470350, 98.7962321612852747 1.7216491721716238, 98.7687173061588055 1.7563821614076573, 98.7231586225724413 1.7158032587134926, 98.6725387568582164 1.7460403445862767, 98.6068846978705551 1.8392151366692815, 98.4469982863419091 1.9996566969990113, 98.3078583126110743 2.0333874259889626, 98.1316545820933470 2.1650672796312733, 98.1970707371248750 2.3116980870971133, 98.2528317616765321 2.2755161029858186, 98.2752522757719476 2.1885097437297532, 98.3862693663382402 2.1185318657530274, 98.5539406467435128 2.0740395793631592, 98.6791905806808245 1.9896294792171147))
1205	Tapanuli Utara	12	Sumatera Utara	MULTIPOLYGON (((98.9515024993409043 2.3527665033714698, 98.9595837263079829 2.3505929274217010, 98.9624317065580499 2.3506033343764443, 98.9674178852272917 2.3425693730781632, 98.9739020196625461 2.3402095511299308, 98.9757675823081513 2.3391392580703609, 98.9799157457151750 2.3411489793419946, 98.9808698733460233 2.3472569543450277, 98.9831847597689034 2.3487279610266114, 98.9892767178463373 2.3368760332024294, 99.0053606438786460 2.2681183221029073, 99.0669882105375450 2.2722573430020248, 99.1987782419224118 2.2309175032402209, 99.2196523240955344 2.1650815860464263, 99.2775507835418694 2.1144500102598158, 99.3939154606300690 2.1660792030928064, 99.4594899296166091 2.1262613723644677, 99.4453809669581119 2.0273425591118439, 99.4578095427762605 1.9555837581839342, 99.3644411176634890 1.9366497097163915, 99.3465812446287941 1.8535324731451510, 99.2821641851290906 1.8041111033447805, 99.2579931442682550 1.7443184630266728, 99.1427688902721229 1.6399050492786387, 99.0618209893472681 1.6991654654139552, 98.9695543443575616 1.6783601840753022, 98.9886886718447840 1.7608779847312803, 98.8917767712810019 1.7544094598287643, 98.8035914781642646 1.8724321666112473, 98.7736325561975832 1.9575890233148243, 98.6791905806808245 1.9896294792171147, 98.7253694709244201 2.1147531555337764, 98.8110528564042738 2.1881311831076573, 98.9284612803638765 2.2335729890023117, 98.9538743614127156 2.3212870796350558, 98.8576165647527318 2.3354513991627641, 98.8591768327447085 2.3422214622507340, 98.8612336353240835 2.3496583681392167, 98.8661051522310572 2.3508846144334825, 98.8698531110322847 2.3494201799973666, 98.8712592981781313 2.3438650884031631, 98.8758034906386456 2.3422703880680160, 98.8883314226570747 2.3478259742893215, 98.8926101676252074 2.3412903860425445, 98.8958617806966913 2.3384469590599792, 98.9002067607334538 2.3358091054059287, 98.9056106142385261 2.3352566221954021, 98.9070318119685794 2.3371171612280364, 98.9078841750147149 2.3382511083020745, 98.9103140982170999 2.3412816302430883, 98.9109513847986364 2.3468140562237636, 98.9193242358248881 2.3522815313676233, 98.9214991247848161 2.3527564462530677, 98.9234606972534607 2.3530880110029671, 98.9290233719311232 2.3539240333674911, 98.9326128548993893 2.3560214232501266, 98.9343851758352457 2.3571519753834309, 98.9393699443675132 2.3581236191097901, 98.9515024993409043 2.3527665033714698)), ((98.9042507907414574 2.3685034592672878, 98.9051774719628156 2.3656066871989196, 98.9065348897734111 2.3639295729914238, 98.9108464941704142 2.3615309641826912, 98.9079098812360940 2.3580411233991754, 98.9110974940541610 2.3559969679857318, 98.9111850475519532 2.3536472760010270, 98.9082502818251328 2.3505632381030068, 98.8986620033488180 2.3466033720480368, 98.8946356899851367 2.3483046060727588, 98.8905138155602117 2.3508188901797098, 98.8884946262260769 2.3539188262928405, 98.8884549922041742 2.3578450541060079, 98.8849319376588483 2.3592805672444115, 98.8841294312283026 2.3633599549979749, 98.8858763103435194 2.3673277072079486, 98.8927056738278338 2.3678115532605943, 98.8946270286145364 2.3694181210494776, 98.8939538078220153 2.3726132243209008, 98.8945851480861506 2.3801335540203468, 98.9038808582150750 2.3784676660499713, 98.9042507907414574 2.3685034592672878)))
1206	Toba Samosir	12	Sumatera Utara	POLYGON ((99.0741037958535458 2.6046361034734673, 99.2084053081584898 2.5291115686439980, 99.3012383362802780 2.5728567342509336, 99.4612069008778121 2.5508189383433546, 99.4207374780522173 2.4586171560569596, 99.5030849983740495 2.3952753008145464, 99.5487136222359368 2.3066073793271471, 99.5369933902328512 2.2480901026761444, 99.4156486723484250 2.2108876623357787, 99.3939154606300690 2.1660792030928064, 99.2775507835418694 2.1144500102598158, 99.2196523240955344 2.1650815860464263, 99.1987782419224118 2.2309175032402209, 99.0669882105375450 2.2722573430020248, 99.0053606438786460 2.2681183221029073, 98.9892767178463373 2.3368760332024294, 98.9892506051313603 2.3371100053225291, 98.9902212793886065 2.3364397783731192, 98.9903599467542108 2.3354459924386219, 98.9909608413697697 2.3343828732710108, 98.9942888662382643 2.3256699184320269, 98.9956293201370841 2.3245374651319821, 98.9970853306235767 2.3217872223025324, 98.9991191249476969 2.3214636642167648, 99.0011751037480963 2.3237328372007369, 99.0036258255714756 2.3266174810119651, 99.0035796031162363 2.3282352714406898, 99.0035564923383049 2.3309161801376490, 99.0047311607145275 2.3337072530873115, 99.0068302269334595 2.3384399362540762, 99.0085716669489102 2.3394593159947021, 99.0084442447061974 2.3400539540268142, 99.0073611542939034 2.3412857041719803, 99.0074461015564111 2.3416042602284506, 99.0079557923260154 2.3421139500987920, 99.0095687336102515 2.3414804910318594, 99.0120757853692339 2.3395017900755875, 99.0133712461861251 2.3401813762695269, 99.0146667079022791 2.3413281782528657, 99.0145374546398784 2.3442888993133124, 99.0144834467537294 2.3463952050747139, 99.0185610385611312 2.3474213540123401, 99.0189390937642315 2.3478264122591668, 99.0194791726257790 2.3483664911207143, 99.0207463488649751 2.3487711042031378, 99.0236239276022161 2.3508645712429939, 99.0255811518487121 2.3537489011908974, 99.0257871748382854 2.3618868313122903, 99.0317618586229287 2.3617838202671351, 99.0343371527374643 2.3584874434408221, 99.0363973889284352 2.3529248074339648, 99.0372214826853110 2.3510705951318869, 99.0401058126332146 2.3506585473541008, 99.0407238842998936 2.3504525243645276, 99.0412737477852829 2.3501366033216300, 99.0418683876160344 2.3499157370217176, 99.0433804708321190 2.3485735510286077, 99.0448245958784810 2.3473163131973251, 99.0522965672328723 2.3391042051949853, 99.0529796913597238 2.3381726730304990, 99.0530094832011514 2.3381320461570567, 99.0539168307971636 2.3376783723590506, 99.0544353160370861 2.3369654563907716, 99.0551482320053651 2.3365765931353053, 99.0555781430169304 2.3363035382777184, 99.0562800899542708 2.3357965760511661, 99.0565740648412998 2.3357340551825700, 99.0568516486846988 2.3355635563131045, 99.0574166018947153 2.3351507602993706, 99.0575462238791715 2.3350211392142342, 99.0592566732569253 2.3350978900556356, 99.0603330781091245 2.3356044340973767, 99.0619533425727354 2.3362525404224357, 99.0629903121532607 2.3376783723590506, 99.0628067146582225 2.3385734082362433, 99.0624718269133382 2.3402059853179935, 99.0628606910681242 2.3416318172546084, 99.0642865230046823 2.3429280290054066, 99.0716101179126554 2.3479832540240295, 99.0762656914085937 2.3475985393411634, 99.0785494118259749 2.3458646023695451, 99.0810022983174576 2.3448073242986425, 99.0818904121128980 2.3447227412615348, 99.0838358048785608 2.3453993992629307, 99.0855746953159837 2.3489439530010827, 99.0851618849131341 2.3501307811106926, 99.0839234564024309 2.3511628062185537, 99.0954094033213551 2.3534217772932493, 99.0975977812126985 2.3548780944485657, 99.0990079982205998 2.3547951400836951, 99.1003326456351488 2.3550328983496343, 99.1032739161583436 2.3581805731749341, 99.1062151857822755 2.3605542293942108, 99.1062711847674223 2.3586470524195988, 99.1115762639335003 2.3484584503972314, 99.1117297512270738 2.3481219141950191, 99.1111477927365172 2.3493981304194449, 99.1075400850069741 2.3577151794120255, 99.1077095505553984 2.3576393701608254, 99.1101444892768200 2.3602887162513184, 99.1102400818143678 2.3606574319949232, 99.1137727564076272 2.3666622079945796, 99.1144979013571401 2.3683300411984760, 99.1153680745770203 2.3698528452326855, 99.1155856178820045 2.3736961132850638, 99.1170359077809735 2.3774668663028820, 99.1202990600536396 2.3789171562018510, 99.1222569506977607 2.3790621853715948, 99.1224348330011935 2.3746901654188264, 99.1230015093122461 2.3748050762932849, 99.1273190402415594 2.3724230401912223, 99.1281182398649321 2.3727035702136163, 99.1288099363295601 2.3728991430810424, 99.1319529598612803 2.3727609901276310, 99.1351321199514359 2.3747940002429573, 99.1386799202421685 2.3765930103592154, 99.1398160796484262 2.3778669602920104, 99.1484460000829131 2.3869240200275499, 99.1486209595896639 2.3873619601863538, 99.1514728797696421 2.3944020303295019, 99.1517962454004760 2.3959541001016760, 99.1531902242494994 2.3991137862722667, 99.1525554746555144 2.4058246281041420, 99.1526773157056027 2.4060683102043754, 99.1543677911407144 2.4099065852207673, 99.1543761089703253 2.4112124583883201, 99.1544744669231477 2.4160287901965489, 99.1544912707556136 2.4196517441327501, 99.1535619509233470 2.4217891781281082, 99.1524467682038448 2.4240195453657520, 99.1520173446248236 2.4254816010950435, 99.1516213632353924 2.4264969401816643, 99.1512050742548467 2.4290657492849732, 99.1508497053496853 2.4294515782278268, 99.1503318820107893 2.4304669182137673, 99.1500816537453602 2.4305336452115966, 99.1493571563077580 2.4308832071943129, 99.1491012182466989 2.4311753042969144, 99.1469637842512839 2.4328480792754590, 99.1455559720305359 2.4337190609859363, 99.1445858832319686 2.4358782900511073, 99.1397667329484307 2.4350646680000523, 99.1383272457059093 2.4340632863916198, 99.1368564665527288 2.4342510450497343, 99.1361378722650670 2.4348680869926511, 99.1358863777541615 2.4364102750142251, 99.1354169802095271 2.4380375200155981, 99.1346713046370382 2.4377606763142126, 99.1335393891315562 2.4367857932298307, 99.1279208926351316 2.4367318033301331, 99.1269823439600373 2.4366330083067282, 99.1263401785564611 2.4361390349885141, 99.1247594662764300 2.4335703760720548, 99.1213016548475707 2.4324836353115415, 99.1203631061724764 2.4294210030768681, 99.1175474601472501 2.4227523673279165, 99.1146330190986191 2.4223571890331073, 99.1142200800927071 2.4170370300349759, 99.1146824170599530 2.4169234861300311, 99.1077667951015542 2.4157873483075036, 99.1035680241450336 2.4144042242755859, 99.0988752807696756 2.4059572861998504, 99.0969487863574727 2.4086741372017286, 99.0968993892954586 2.4089705213725097, 99.0921078508966389 2.4099584671096181, 99.0903295476705352 2.4100572612336464, 99.0876620937307280 2.4084765480542956, 99.0847476526820969 2.4070934231230012, 99.0808946638576913 2.4061054773858928, 99.0778814286850320 2.4059078882385165, 99.0760043313349001 2.4034874214074193, 99.0730404932242550 2.4018573102666778, 99.0722995336965937 2.4016597211193016, 99.0683477498488401 2.4018079123053440, 99.0670140228789364 2.4001284041025883, 99.0667670357701695 2.3999802120172262, 99.0639019926828723 2.3972633610153480, 99.0588634680746623 2.3987452800706706, 99.0558996299640171 2.3978067313955762, 99.0503964526342315 2.3962098699895478, 99.0447852379484175 2.4027958580424524, 99.0439454842967280 2.4070440260609871, 99.0430563326836477 2.4085259451163097, 99.0417226048144244 2.4100078641716323, 99.0439454842967280 2.4113415911415927, 99.0448346350104316 2.4140090450814000, 99.0474676386206738 2.4140883374068949, 99.0483418444006816 2.4158367453695746, 99.0493791871998042 2.4181090210145726, 99.0502189408514937 2.4186523913948008, 99.0528369977293437 2.4213692432959988, 99.0526394085819106 2.4241848893212250, 99.0542201217612615 2.4278402889981976, 99.0562948091582030 2.4361390349885141, 99.0575791390660925 2.4408811763252629, 99.0541148399279905 2.4440540402617899, 99.0576442230025691 2.4483561891868248, 99.0554947731653215 2.4507205841876498, 99.0539901579194861 2.4536223420974466, 99.0523780700919474 2.4569539894351351, 99.0506585096825347 2.4651219002555536, 99.0501211476728827 2.4665190420201952, 99.0459771679120422 2.4752857790155645, 99.0475817985612252 2.4787242730068328, 99.0490336083144598 2.4818571243068845, 99.0487279638245468 2.4831561113654743, 99.0452894689339018 2.4941592932168533, 99.0413160977597613 2.5003485831206831, 99.0377578797224487 2.5048520102121756, 99.0365263598037018 2.5071600842705379, 99.0362579733268831 2.5091321482300941, 99.0360479312670918 2.5100423322878669, 99.0378011928708020 2.5099763670157813, 99.0394319461274790 2.5102173673377024, 99.0396350562129442 2.5105112441985966, 99.0402721152659637 2.5107774803964276, 99.0404588190193635 2.5110341981697388, 99.0403227551910845 2.5117338203595523, 99.0379733177144885 2.5122594453171700, 99.0374948891778786 2.5139864593077164, 99.0371899047903526 2.5144846153727372, 99.0341544230882391 2.5147212341976228, 99.0330252352264893 2.5156592360849004, 99.0324994762698907 2.5161969452328776, 99.0320573596594613 2.5166749070214109, 99.0317227857780153 2.5174336740248577, 99.0312985935553343 2.5183477782274508, 99.0314718560413780 2.5196382783838658, 99.0316883138646631 2.5218964814375227, 99.0338278207973417 2.5233482902914375, 99.0295488060326079 2.5215144260499756, 99.0284026407693432 2.5208267270718352, 99.0263395447342418 2.5220493032327909, 99.0240472151069753 2.5227370022109312, 99.0225050037030314 2.5235603333427434, 99.0221369399678792 2.5235011120867057, 99.0194625558523285 2.5239595783718869, 99.0157948282687812 2.5261754962022565, 99.0113629908094595 2.5281621822389866, 99.0092998947743581 2.5308365663544805, 99.0079244968181342 2.5323647861060294, 99.0091470729790899 2.5350391711208999, 99.0084593740009495 2.5369494453606762, 99.0011464999111013 2.5450217951197942, 98.9914566582982047 2.5492032001675966, 98.9920575780948298 2.5470499021313344, 98.9943611069795679 2.5442956833991275, 98.9952624866745055 2.5403646621994653, 98.9946365279534461 2.5404147391489573, 98.9912313115758025 2.5409655819960335, 98.9907555837032760 2.5408654289964261, 98.9902548169063152 2.5408654289964261, 98.9882267098948319 2.5422425383625296, 98.9874799200622988 2.5443980100601493, 98.9855726450615521 2.5488526633197921, 98.9828184263293451 2.5511561922045303, 98.9826681963802457 2.5530591063927091, 98.9830765641322046 2.5554167510822481, 98.9834694230754621 2.5572655503648889, 98.9833445369209244 2.5583889250089555, 98.9821755423674290 2.5593999482490517, 98.9813411630642577 2.5601199220967601, 98.9804648213944347 2.5595690783503073, 98.9790950828718223 2.5559719493460307, 98.9785421796779019 2.5551188983185398, 98.9764569450320550 2.5550557101529421, 98.9760462165597232 2.5548977370409602, 98.9756986780516286 2.5546607791716838, 98.9755666710650530 2.5545505600603633, 98.9738661996654514 2.5533180140151899, 98.9698224952120427 2.5575032222959067, 98.9681119666939821 2.5597839263871265, 98.9667577990332461 2.5634187972397626, 98.9655873331889211 2.5655677272688422, 98.9647635146245648 2.5655752851713487, 98.9640530663959339 2.5649253001625425, 98.9627665682226052 2.5655569569880186, 98.9617252126485027 2.5665880521968916, 98.9583477043831294 2.5679802054222023, 98.9565659036935585 2.5682652932087535, 98.9555452658014474 2.5685171051803195, 98.9533586640711746 2.5686216531668151, 98.9527887762810678 2.5685807160272702, 98.9523859051854515 2.5683686783718827, 98.9518982181283491 2.5669268223150539, 98.9524707202476179 2.5657394114447243, 98.9530432223668868 2.5647852424450548, 98.9536157226875162 2.5641279252635627, 98.9542942440841671 2.5631737553645735, 98.9539973913665563 2.5620499553411946, 98.9489508942684211 2.5634918122973431, 98.9483359846180406 2.5639582951392299, 98.9481558090433850 2.5648442370719522, 98.9467881101832063 2.5675417310660578, 98.9428104087734255 2.5726841570482293, 98.9416912465538303 2.5737461412714424, 98.9409747656729337 2.5755951240158197, 98.9397498162011289 2.5765427270652594, 98.9394031311496178 2.5767738501331223, 98.9390795595740542 2.5771205342852568, 98.9378777208801807 2.5776058920982905, 98.9372305768297338 2.5775827804210394, 98.9348962371716425 2.5779525762504250, 98.9339717457995107 2.5801482422476170, 98.9313831713963054 2.5831759511092969, 98.9282167888737831 2.5837768700066022, 98.9259055608929998 2.5839848813972139, 98.9250735189278316 2.5846551371249120, 98.9233169855904748 2.5874286103421582, 98.9232476487600252 2.5883299891377192, 98.9237330065730589 2.5920510663037248, 98.9238947928104722 2.5931835672678858, 98.9247037221990695 2.5953792341643975, 98.9277545427380005 2.5984069421267009, 98.9257206629782786 2.6011341910900683, 98.9257708802219895 2.6041629602524381, 98.9251659683348521 2.6012959773275384, 98.9241721401322138 2.6015502120726524, 98.9232245370827741 2.6015271003954012, 98.9220689226427226 2.6011110794128172, 98.9187176422054790 2.5989385250929331, 98.9174926918342976 2.5971588791790055, 98.9165681995628461 2.5976442369919823, 98.9154588111752560 2.6001172512102357, 98.9157592710735685 2.6011341910900683, 98.9165681995628461 2.6019431213779853, 98.9168917720377294 2.6039076652066342, 98.9160366183953101 2.6050401661707951, 98.9154356985986851 2.6067504752542732, 98.9145343198030673 2.6089923664046069, 98.9132631451780640 2.6126672184174708, 98.9132639770509741 2.6157084243043869, 98.9134651463994601 2.6164421002227982, 98.9137136488658371 2.6183946264109181, 98.9134414789411380 2.6190809683120619, 98.9132158336438465 2.6201824201825730, 98.9128379708956800 2.6221221741990348, 98.9118794590698371 2.6232818553733637, 98.9103411057574817 2.6247965421267736, 98.9084240812064195 2.6271159053748079, 98.9081400771029280 2.6295062691989983, 98.9087080844106481 2.6303937813480047, 98.9108736123274070 2.6328433133682552, 98.9137728170618971 2.6346301691470444, 98.9146721615910565 2.6360975209838671, 98.9148969983978077 2.6365353604185771, 98.9164471849896358 2.6385588871829668, 98.9256181366677083 2.6542500900696382, 98.9291445160066587 2.6526289020022773, 98.9326386501536490 2.6524462101245376, 98.9328459537778144 2.6528241610062651, 98.9329305260230285 2.6535983190072443, 98.9329321519972495 2.6536129563729105, 98.9329687463106779 2.6539406720244187, 98.9329841966634262 2.6539821451599437, 98.9333099077261409 2.6548933751292338, 98.9334017851643353 2.6555640724240561, 98.9336406630861802 2.6585224903207063, 98.9344583617640296 2.6590461853332386, 98.9368195839567193 2.6591196860247237, 98.9388868006853386 2.6573740362828175, 98.9409610618035913 2.6556353275083779, 98.9747820206737856 2.6025686097535754, 99.0423235003293598 2.6336732383293224, 99.0741037958535458 2.6046361034734673))
1207	Labuhanbatu	12	Sumatera Utara	POLYGON ((100.3227505223188132 2.5449336786463732, 100.2954526061529350 2.4282140112676416, 100.3008235903365062 2.3401429662249598, 100.3650612171015268 2.2102322930858804, 100.2131014507713758 2.2096330154513453, 100.1351750902582580 2.1909621922514475, 100.0972920726710527 2.1146037817391630, 100.0445220799301183 2.0854797597831407, 100.0572719610322565 1.9799491641226723, 100.0309409329777282 1.9351634640227076, 99.9303042689269319 1.9691774335917103, 99.8564193213946396 1.9058494135196611, 99.8393633217599472 1.7994058441044558, 99.8465005492610089 2.0166664813730790, 99.7913734046589411 2.0247147302006852, 99.6906300198596114 1.9696402975617389, 99.6618961462901893 2.0380407943472392, 99.7662540448883419 2.1378028317353710, 99.7739114735357475 2.1817737253771838, 99.8987042353122661 2.1812520628324705, 99.9635945549447911 2.2029482710458979, 99.9333249576807248 2.2620492175973368, 100.0228858151283475 2.4614811190584192, 100.0745416108067616 2.5447161704149721, 100.0487248052056657 2.7410626813976933, 100.0885323575823236 2.7110231118272168, 100.2202640805229521 2.7049349722711895, 100.2353684973583086 2.6414586557924054, 100.3227505223188132 2.5449336786463732))
1208	Asahan	12	Sumatera Utara	POLYGON ((99.9876048177082453 2.8554220295031314, 99.8671814633539157 2.7300433522189564, 99.6970484822017511 2.5869648740297748, 99.6087957318376311 2.5751720973144643, 99.5595911238313533 2.6047238997882118, 99.4612069008778121 2.5508189383433546, 99.3012383362802780 2.5728567342509336, 99.2084053081584898 2.5291115686439980, 99.0741037958535458 2.6046361034734673, 99.0740743673382553 2.6443617078265902, 99.2483193366680894 2.8125183064747148, 99.2656199545972981 2.8604921005300525, 99.3764201970345198 2.8856636065902421, 99.4403865235192939 2.9292690616179584, 99.5612002223124932 3.0701556527612297, 99.6218026940391610 3.1303884347784674, 99.6935574696016147 3.1054185828014056, 99.7520517092190744 3.1700355768804229, 99.8253594241981546 3.0657343490610174, 99.8905235658099855 3.0395134591788633, 99.9224200429507050 2.9852423954202436, 99.9929783865433706 2.9395908694231139, 99.9876048177082453 2.8554220295031314))
